year,make,model,trim,body,transmission,vin,state,condition,odometer,color,mmr,sellingprice
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckcxfr202140,ga,43,18066,black,50900,51000
2015,Chrysler,200,S,Sedan,automatic,1c3cccbb5fn540027,nj,37,3546,red,16450,15800
2015,Ford,Expedition,XLT,SUV,automatic,1fmju1jt2fef13250,mo,5,19650,blue,35100,35200
2015,Ford,F-250 Super Duty,XL,SuperCab,automatic,1ft7x2b6xfeb44920,tx,41,12441,white,24700,26800
2015,Audi,Q5,2.0T Premium quattro,SUV,automatic,wa1cfafp1fa035701,fl,43,14211,silver,32400,32000
2015,BMW,X5,xDrive35i,SUV,automatic,5uxkr0c50f0k67135,ca,43,15299,silver,50000,46000
2015,Buick,Enclave,Leather Group,SUV,automatic,5gakrbkd9fj170209,ca,1,15153,silver,32800,12100
2015,Cadillac,Escalade ESV,Luxury,SUV,automatic,1gys3hkj3fr208747,tx,44,5878,black,74000,73600
2015,Buick,LaCrosse,Premium II Group,Sedan,automatic,1g4gf5g30ff133319,il,5,6499,black,31200,31700
2015,Cadillac,SRX,Luxury,SUV,automatic,3gyfnee35fs510500,fl,46,23897,gray,34800,33400
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c12f6032676,tx,5,5845,blue,22100,21000
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c1xf6021134,tx,44,12702,black,21900,20500
2015,Kia,Rio,LX,Sedan,automatic,knadm4a33f6466210,ca,44,7390,black,11600,11250
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg562745,tx,5,15060,silver,20200,18100
2015,Kia,Forte,LX,Sedan,automatic,knafk4a6xf5277021,tx,47,15253,silver,12450,11900
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c13f6021248,tx,5,9424,brown,22000,21000
2015,Kia,Sorento,SX,SUV,automatic,5xykwda74fg552744,ms,49,967,black,30600,30500
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a69fg574233,tx,49,8991,silver,19200,18500
2015,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba4fc154007,fl,5,6069,beige,40800,41500
2015,Kia,Sorento,LX,SUV,automatic,5xyktca65fg568168,ny,43,8338,black,20700,20400
2015,Lexus,ES 350,Base,Sedan,automatic,jthbk1gg2f2172585,fl,48,2364,red,34300,32200
2015,Kia,Cadenza,Premium,Sedan,automatic,knaln4d79f5168631,tx,44,7833,black,21800,21200
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c10f6021224,tx,5,5281,brown,22200,21000
2015,Kia,Soul,+,Wagon,automatic,kndjp3a58f7135030,mo,49,22492,yellow,14300,14700
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c18f6020712,tx,48,10047,gray,22000,20900
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg571662,fl,5,7589,white,20800,21000
2015,Kia,Optima,LX,Sedan,automatic,knagm4a79f5557195,oh,46,12839,white,15650,15500
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg583504,tx,5,17398,gray,18350,18000
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a68fg584252,tx,5,17085,burgundy,18350,17700
2015,Kia,Sedona,LX,Minivan,automatic,kndmb5c12f6021418,tx,5,7540,white,22100,21100
2015,Kia,Cadenza,Premium,Sedan,automatic,knaln4d77f5169406,tx,47,14382,silver,21500,21000
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy9f0433811,tx,4,32953,white,17300,18200
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy7f0431166,tx,19,32671,white,17300,15000
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap5fn358088,tx,5,2177,—,16150,17000
2015,Mitsubishi,Outlander,SE,SUV,automatic,ja4ad3a30fz006429,nv,43,12297,—,19200,17300
2015,Mitsubishi,Mirage,DE,Hatchback,automatic,ml32a3hj0fh010027,tx,19,5221,black,9675,7000
2015,MINI,Cooper Countryman,Base,Wagon,automatic,wmwzb3c51fwr42555,fl,4,15715,brown,22100,20000
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3apxfn322784,fl,38,10615,red,16000,14000
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap5fc263753,fl,2,988,black,16700,10800
2015,Mazda,Mazda3,i Touring,Sedan,automatic,3mzbm1v79fm129012,tx,37,7795,red,17250,14000
2015,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,automatic,4jgdf6ee2fa458404,ca,46,19189,white,61000,57000
2015,MINI,Cooper Countryman,Base,Wagon,automatic,wmwzb3c56fwr42759,fl,41,15549,silver,21800,20200
2015,Mitsubishi,Outlander,GT,SUV,automatic,ja4jz4ax9fz006388,nv,5,8604,silver,24200,25750
2015,Mercedes-Benz,M-Class,ML350 4MATIC,SUV,automatic,4jgda5hb1fa460994,ca,43,15254,white,46100,42800
2015,Mitsubishi,Outlander Sport,SE,SUV,automatic,4a4ar4au4fe011106,nv,5,9553,—,20300,19000
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u64f1176617,tx,38,30446,white,15450,15500
2015,MINI,Cooper Countryman,Base,Wagon,automatic,wmwzb3c52fwr42645,fl,4,21823,black,22000,19700
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy1f0455883,tx,43,32204,red,17450,17700
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cy9f0442536,mn,37,20253,gray,19900,19800
2015,Ram,2500,SLT,Crew Cab,automatic,3c6ur5dl9fg526843,nj,4,15748,black,38200,38800
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp0fl411187,nj,2,2794,silver,11450,7500
2015,Nissan,GT-R,Premium,Coupe,automatic,jn1ar5ef2fm281548,tx,42,5632,black,78000,77500
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap6fl805079,ca,49,4779,silver,10800,10750
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7apxfl872381,ca,39,10286,red,11450,11900
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap4fl845354,nv,49,3110,black,12050,12500
2015,Nissan,Frontier,SV,Crew Cab,automatic,1n6ad0er8fn714113,tn,42,10954,black,22300,22800
2015,Ram,2500,Laramie,Crew Cab,automatic,3c6ur5fl2fg515888,wa,35,20403,silver,46000,46400
2015,Nissan,GT-R,Track Edition,Coupe,automatic,jn1ar5ef4fm281227,tx,43,11535,black,75000,78000
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap4fl807025,ca,46,5641,silver,10700,10750
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp5fl410200,ut,1,5035,blue,11550,5500
2015,Nissan,Frontier,SV,Crew Cab,automatic,1n6ad0er5fn713744,tn,48,10540,white,22300,22600
2015,Toyota,Corolla,S,Sedan,automatic,2t1burhe1fc252646,fl,5,1251,white,16850,15500
2015,Toyota,Corolla,S,Sedan,automatic,2t1burhe0fc289591,fl,5,3124,silver,15650,16500
2015,Toyota,Corolla,LE,Sedan,automatic,2t1burhe1fc234874,ca,44,17738,black,13850,14700
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb6f1315772,wa,41,12358,white,23000,23600
2015,Volvo,S60,T5,Sedan,automatic,yv1612tb4f1307068,wa,42,12807,—,24100,24300
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb3f1315826,wa,45,12994,white,23000,22700
2015,Volvo,S60,T5,Sedan,automatic,yv1612tb2f1314441,wa,41,9465,gray,24200,24200
2015,Toyota,Corolla,LE,Sedan,automatic,2t1burhe2fc234088,fl,5,1470,white,14850,15300
2015,Toyota,Tacoma,Base,Access Cab,manual,5tftx4cn8fx048496,fl,48,2487,gray,20800,21000
2015,Toyota,Corolla,LE,Sedan,automatic,2t1burhe8fc251459,fl,5,1908,red,14850,14800
2015,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk7fu029093,md,2,2726,gold,18750,12100
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv126mfb6f1314675,wa,46,13497,white,22900,22700
2015,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk8fu014487,ca,46,3769,gold,18300,20750
2015,Volkswagen,Passat,SE PZEV,Sedan,automatic,1vwbt7a37fc004911,ca,1,135,white,18400,10200
2015,Toyota,Corolla,S,Sedan,automatic,2t1burhe7fc285943,fl,44,918,blue,15800,15400
2015,Toyota,Corolla,S,Sedan,automatic,2t1burhe7fc273212,fl,31,8592,black,15700,14160
2015,Toyota,Corolla,LE,Sedan,automatic,5yfburhe2fp265308,ga,37,3628,white,14800,14100
2015,Volvo,S60,T5,Sedan,automatic,yv1612tc4f1308780,ca,42,9838,blue,24000,24000
2015,Volvo,XC60,T5 Premier,SUV,automatic,yv4612rk4f2662858,wa,42,5169,white,32100,32000
2015,Volvo,XC60,T5 Premier,SUV,automatic,yv4612rk4f2663086,wa,49,6704,black,32300,33100
2015,Volvo,XC60,T5 Premier,SUV,automatic,yv4612rk6f2672386,wa,44,3772,silver,32100,34000
2015,Volvo,XC60,T5 Premier,SUV,automatic,yv4612rk0f2662484,wa,48,5861,gray,32400,33600
2015,Volvo,XC60,T5 Premier,SUV,automatic,yv4612rk8f2637588,wa,49,5043,gold,32400,33900
2015,Volvo,XC60,T5 Premier,SUV,automatic,yv4612rkxf2661391,wa,44,4646,black,32400,32800
2015,Volvo,XC60,T5 Premier,SUV,automatic,yv4612rk8f2662961,wa,49,5420,silver,32400,33400
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb2f2587977,tx,41,32459,gray,28100,27900
2015,Chevrolet,Equinox,LT,SUV,automatic,2gnalbek5f6148539,wi,49,9722,black,21200,20600
2015,Chevrolet,Silverado 1500,LT,Crew Cab,automatic,3gcukrec9fg106728,il,4,15745,silver,31300,31200
2015,Chevrolet,Equinox,LT,SUV,automatic,2gnflfekxf6220865,pa,49,6397,blue,23600,23100
2015,Chevrolet,Silverado 2500HD,LTZ,Crew Cab,automatic,1gc1kwe84ff102262,tx,5,23152,black,48500,48250
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve88ff540826,nj,5,10410,white,40900,41500
2015,Chevrolet,Silverado 2500HD,LTZ,Crew Cab,automatic,1gc1kwe89ff105710,pa,5,38490,blue,45800,47000
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl4ff124767,fl,41,19014,silver,16450,16200
2015,Chevrolet,Express Cargo,2500,Van,automatic,1gcwggff2f1102445,il,3,12961,white,23700,23900
2015,Chevrolet,Impala,LTZ,Sedan,automatic,2g1165s30f9223878,nj,1,2338,black,26800,17800
2015,Chevrolet,Sonic,LT,Hatchback,automatic,1g1jc6sh1f4144149,fl,2,7827,white,12050,7000
2015,Chevrolet,Sonic,LTZ,Hatchback,automatic,1g1je6sb9f4124561,ca,1,14641,silver,13000,9900
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc3fr516602,fl,43,16199,black,51200,51100
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkcxfr585491,fl,2,6453,red,44100,36000
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc7fr577846,nj,39,8052,black,50300,46500
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab3fn560326,ca,46,10997,gray,15450,14500
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkvgkd4fj222294,md,5,11018,black,29700,27250
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab5fn557461,oh,43,4610,gray,15550,14800
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnskbkc5fr230442,fl,26,11421,red,48000,40800
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckcxfr216054,tx,37,32329,white,49800,50800
2015,Dodge,Grand Caravan,R/T,Minivan,automatic,2c4rdgeg2fr564371,mo,43,27732,white,22400,22300
2015,Dodge,Dart,SE,Sedan,automatic,1c3cdfaaxfd111561,mo,49,3763,—,13200,11000
2015,Dodge,Dart,SE,Sedan,automatic,1c3cdfaa4fd112091,ca,45,4694,black,13000,13000
2015,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb8fd320076,ca,1,2428,gray,14000,6200
2015,Dodge,Charger,SE,Sedan,automatic,2c3cdxbg0fh754139,ca,36,3747,white,22900,22500
2015,Dodge,Charger,R/T,Sedan,automatic,2c3cdxct1fh740830,tx,4,16952,black,25100,26500
2015,Dodge,Challenger,R/T Plus,Coupe,automatic,2c3cdzbt3fh714985,tx,1,5973,white,32500,22000
2015,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb1fd227108,ut,1,13257,black,13800,4200
2015,Ford,Explorer,Sport,SUV,automatic,1fm5k8gt2fgb42652,mo,49,16534,red,36900,37400
2015,Ford,Focus,SE,Sedan,automatic,1fadp3f28fl202041,fl,49,4777,silver,13650,13300
2015,Ford,Fiesta,S,Sedan,automatic,3fadp4aj0fm163965,mo,37,1022,black,10050,10600
2015,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej3fm108243,co,34,14280,—,11150,11300
2015,Ford,F-250 Super Duty,Lariat,Crew Cab,automatic,1ft7w2bt0fea63708,fl,46,7450,black,50600,48500
2015,Ford,Expedition,EL Limited,SUV,automatic,1fmjk2at6fef15823,mo,5,18001,black,47400,45300
2015,Ford,F-250 Super Duty,Lariat,Crew Cab,automatic,1ft7w2b65fea67456,tn,5,5732,—,41400,44000
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f89fga20488,fl,38,20896,silver,30100,29800
2015,Ford,Focus,SE,Sedan,automatic,1fadp3f29fl207555,ca,1,7920,white,13350,8000
2015,Ford,Expedition,EL Limited,SUV,automatic,1fmjk2atxfef15825,mo,46,18149,white,47600,45300
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f8xfga10543,mo,4,37178,black,29400,28800
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f87fga20382,mo,43,20413,green,32000,32100
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt0feb31862,tn,48,22623,white,37300,38500
2015,Ford,Expedition,EL Limited,SUV,automatic,1fmjk2at5fef15828,mo,5,16050,white,47600,45600
2015,Ford,Fusion,Titanium,Sedan,automatic,3fa6p0k99fr152746,fl,39,19920,black,20100,20900
2015,GMC,Yukon,SLT,SUV,automatic,1gks1bkc8fr221069,tx,44,23661,red,46700,46000
2015,Hyundai,Accent,GS,Hatchback,automatic,kmhct5ae0fu198863,ga,46,14956,blue,12350,11900
2015,Ford,Fusion,Titanium,Sedan,automatic,3fa6p0k99fr184502,fl,3,9372,gray,21300,18900
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae2fh580763,ga,37,21105,silver,12850,12700
2015,Ford,Transit Van,150 Low Roof,Transit Van,automatic,1ftye1zm6fka17883,nj,43,6006,white,24200,23200
2015,Ford,Mustang,V6,Coupe,automatic,1fa6p8am8f5306564,ca,5,6669,white,23400,23900
2015,Ford,Mustang,GT,Coupe,automatic,1fa6p8cf3f5354052,tn,5,582,red,33700,34600
2015,Ford,Mustang,EcoBoost,Coupe,automatic,1fa6p8th1f5314909,fl,49,13191,red,26700,26000
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4bjwegxfl700193,tx,5,30,silver,34800,45500
2015,Hyundai,Sonata,Eco,Sedan,automatic,5npe24aa0fh151012,wi,5,1018,gray,19250,17800
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4bjweg5fl685182,tx,5,23,silver,34800,37750
2015,Jeep,Patriot,Sport,SUV,automatic,1c4njpba2fd235289,fl,27,3361,red,15400,13600
2015,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjfbg4fc711810,co,5,17667,white,34200,35000
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24afxfh132401,nj,2,7840,white,15250,9000
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4bjweg0fl567802,tx,5,5884,yellow,33800,45250
2015,Jeep,Cherokee,Latitude,SUV,automatic,1c4pjmcb4fw623112,nj,27,7722,red,23100,19000
2015,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjfbg8fc711812,mo,44,19466,white,33800,34200
2015,Jeep,Patriot,Sport,SUV,automatic,1c4njpbb2fd204651,nc,5,5691,blue,15550,15900
2015,Hyundai,Veloster,Base,Hatchback,automatic,kmhtc6ad4fu227374,fl,45,11706,yellow,15550,16000
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae4fh580747,ga,45,18812,silver,13100,13200
2015,Hyundai,Santa Fe Sport,Sport,SUV,automatic,5xyztdlb0fg252109,md,4,8588,red,21600,19900
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af7fh119394,fl,2,8124,red,15200,3500
2015,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjfbgxfc711813,co,49,18844,white,34000,34500
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af8fh039182,md,44,6422,silver,15250,16000
2015,Hyundai,Sonata,Sport 2.0T,Sedan,automatic,5npe34ab8fh111699,fl,25,6920,black,25200,20900
2015,Jeep,Patriot,Sport,SUV,automatic,1c4njpbbxfd178669,fl,48,2613,white,14800,14200
2015,Buick,LaCrosse,Premium II Group,Sedan,automatic,1g4gf5g37ff205570,nj,27,5350,silver,30200,25600
2015,BMW,X5,xDrive35i,SUV,automatic,5uxkr0c52f0k66262,fl,47,18897,white,48200,46800
2015,Buick,Enclave,Leather Group,SUV,automatic,5gakrbkd1fj201243,fl,4,8,silver,33200,35400
2015,Buick,LaCrosse,Leather Group,Sedan,automatic,1g4gb5g31ff144776,ne,45,15723,white,24000,24000
2015,Buick,Regal,GS,Sedan,automatic,2g4gt5gx8f9140166,fl,5,69,white,27500,37400
2015,Buick,LaCrosse,Leather Group,Sedan,automatic,1g4gb5g37ff117002,ne,37,15913,white,24000,23800
2015,Audi,A3,1.8 TFSI Premium,Sedan,automatic,wauacgff6f1038123,fl,45,18030,white,24700,24000
2015,Hyundai,Tucson,SE,SUV,automatic,km8ju3ag0fu972989,mn,34,11658,brown,18800,18500
2015,Jeep,Compass,Sport,SUV,automatic,1c4njdbb3fd134835,pa,4,15034,gray,17750,17800
2015,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjfbg0fc711805,co,44,21496,white,33600,34600
2015,Kia,Cadenza,Premium,Sedan,automatic,knaln4d74f5181206,ga,38,11219,white,21500,21000
2015,Kia,Forte,LX,Sedan,automatic,knafx4a61f5333669,ga,47,15982,brown,12150,13000
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d43f6017331,ga,44,7881,white,36400,37900
2015,Kia,Sorento,LX,SUV,automatic,5xykt4a64fg622856,ga,44,6023,silver,19350,20300
2015,Kia,Optima,LX,Sedan,automatic,5xxgm4a71fg416717,ga,43,15075,blue,15350,16000
2015,Kia,Sorento,LX,SUV,automatic,5xykt4a79fg600618,ga,44,19976,black,19050,19700
2015,Kia,Optima,LX,Sedan,automatic,5xxgm4a74fg419157,ms,49,2298,red,16400,16400
2015,Kia,Optima,LX,Sedan,automatic,5xxgm4a76fg400254,ga,47,15552,burgundy,15350,16000
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a60fg576792,ga,44,20257,silver,17800,18400
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a67fg570858,ga,47,24711,black,17350,18000
2015,Kia,Optima,LX,Sedan,automatic,knagm4a78f5534491,oh,45,9886,gray,15750,15800
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d4xf6017617,ga,4,11068,white,36300,38000
2015,Kia,Forte,LX,Sedan,automatic,knafx4a63f5333754,ga,34,22994,red,11750,12500
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a63fg559355,ga,44,14633,black,18400,19200
2015,Kia,Sorento,LX,SUV,automatic,5xyktda76fg617960,ga,5,7923,burgundy,20400,22000
2015,Kia,Sorento,LX,SUV,automatic,5xykt4a72fg584584,ga,45,12026,white,19300,19100
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a67fg573064,ga,5,2290,gray,19750,19200
2015,Kia,Optima,LX,Sedan,automatic,5xxgm4a78fg416410,ga,42,20078,white,15200,15800
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a69fg570117,ga,36,26517,beige,17150,18000
2015,Kia,Rio,LX,Sedan,automatic,knadm4a37f6506272,nj,48,4729,red,11650,7500
2015,Kia,Sorento,LX,SUV,automatic,5xykt4a7xfg588138,ga,5,2029,silver,19600,17000
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a62fg583341,ga,49,3373,red,19600,18900
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u68f1177365,mo,37,31635,black,15300,15600
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy3f0443119,tx,39,30629,silver,17600,17600
2015,Kia,Soul,+,Wagon,automatic,kndjp3a52f7140157,ga,44,12738,gray,13800,14400
2015,Mazda,CX-5,Grand Touring,SUV,automatic,jm3ke4dyxf0480713,pa,44,1359,blue,26400,26600
2015,Kia,Soul,+,Wagon,automatic,kndjp3a51f7763642,ga,5,15590,red,13800,14600
2015,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba8fc153295,fl,48,8540,burgundy,40200,38000
2015,Kia,Soul,+,Wagon,automatic,kndjp3a58f7115134,ga,41,21614,brown,13800,13800
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap6fc214819,ca,2,13780,black,15750,12800
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap4fn324224,tx,43,7286,black,16050,16900
2015,Subaru,Forester,2.5i Limited PZEV,SUV,automatic,jf2sjahc2fh510341,fl,5,4087,beige,26400,26000
2015,Toyota,Corolla,S,Sedan,automatic,2t1burhe0fc255456,ga,19,2660,gray,16650,7400
2015,Ram,1500,Big Horn,Quad Cab,automatic,1c6rr7gt2fs518623,pa,4,12766,gray,29200,28800
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,jf2sjadc3fh512461,mn,47,3668,white,23900,24400
2015,Volkswagen,Passat,Wolfsburg Edition PZEV,Sedan,automatic,1vwat7a3xfc017115,fl,44,18786,gray,15750,16000
2015,Toyota,Sienna,LE 7-Passenger Mobility Auto Access,Minivan,automatic,5tdkk3dc2fs546118,fl,42,12129,blue,24500,24800
2015,Chevrolet,Cruze,1LT,Sedan,automatic,1g1pc5sb9f7137643,va,42,11776,red,14000,14000
2015,Chevrolet,Camaro,LT,Convertible,automatic,2g1fd3d3xf9155876,nj,36,19240,black,24100,24925
2015,Chevrolet,Cruze,2LT,Sedan,automatic,1g1pe5sbxf7131702,in,3,12672,white,13850,11600
2015,Chevrolet,Camaro,LT,Convertible,automatic,2g1fd3d34f9115843,nj,36,17389,black,24500,23750
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl1ff150761,fl,43,18140,white,16500,16500
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckc4fr195267,tx,41,31417,red,51600,52200
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc6fr515475,fl,46,10881,white,51600,51300
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab1fn592370,mi,5,3298,white,15750,16800
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab1fn593955,ca,3,27338,white,14800,10300
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab3fn629953,mi,44,7163,gray,15650,15800
2015,Dodge,Challenger,SXT,Coupe,automatic,2c3cdzag7fh732863,fl,2,5100,white,23200,17000
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f87fga16171,mn,41,31333,silver,30200,29500
2015,Ford,Expedition,Limited,SUV,automatic,1fmju2at2fef00696,nc,43,13611,red,41400,43500
2015,Ford,Explorer,XLT,SUV,automatic,1fm5k7d83fga61914,fl,49,6165,brown,31000,31100
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k7f81fga41318,fl,44,22669,black,29200,29000
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h78fr129562,ga,45,12243,silver,17100,16000
2015,Ford,Fusion,Titanium,Sedan,automatic,3fa6p0d93fr139875,mo,43,17577,red,24500,24500
2015,Ford,Mustang,V6,Coupe,automatic,1fa6p8am3f5314877,fl,44,15300,yellow,23200,23500
2015,Ford,Mustang,V6,Coupe,automatic,1fa6p8am7f5319659,fl,41,14642,green,23700,22900
2015,Ford,Mustang,EcoBoost,Coupe,automatic,1fa6p8th3f5306729,fl,49,14378,black,25800,25500
2015,Ford,Transit Van,250 Medium Roof,Transit Van,automatic,1ftyr1cm9fka38112,sc,5,8813,white,24500,22800
2015,Ford,Fusion,SE,Sedan,automatic,1fa6p0h7xf5114273,va,3,8903,gray,17100,15000
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af6fh118561,ca,1,9985,blue,15100,9700
2015,GMC,Yukon,Denali,SUV,automatic,1gks2ckj6fr253052,fl,4,11354,off-white,63000,58600
2015,Hyundai,Santa Fe Sport,Sport,SUV,automatic,5xyztdlb6fg269433,nj,29,4019,silver,21800,16000
2015,GMC,Terrain,SLE-1,SUV,automatic,2gkalmek3f6145857,wi,5,960,white,22300,22000
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f83fg106309,md,41,18311,silver,22100,21600
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af2fh021860,pa,5,13126,gray,14950,15000
2015,GMC,Acadia,SLT-1,SUV,automatic,1gkkrrkd9fj114735,fl,49,25083,white,30500,30200
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h78fr116116,ca,1,14648,black,16950,11600
2015,Ford,Mustang,V6,Coupe,automatic,1fa6p8am4f5306559,mo,48,4213,red,23600,22000
2015,Ford,Mustang,GT Premium,Coupe,manual,1fa6p8cf9f5314185,tx,48,6489,black,34500,37200
2015,Ford,Mustang,GT Premium,Coupe,manual,1fa6p8cf0f5314849,mo,44,3307,—,35300,35200
2015,Ford,Mustang,V6,Coupe,automatic,1fa6p8am0f5306560,mo,48,8387,—,23600,22250
2015,Ford,Mustang,V6,Coupe,automatic,1fa6p8am0f5306557,mo,44,5822,orange,23600,22000
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae1fh570886,ga,35,14258,brown,13150,12900
2015,GMC,Terrain,SLE-1,SUV,automatic,2gkflvek1f6167996,mi,49,9239,blue,21100,20300
2015,GMC,Acadia,SLT-1,SUV,automatic,1gkkrrkd2fj293054,mo,26,8,silver,32800,22600
2015,Ford,Transit Van,250 Low Roof,Transit Van,automatic,1ftyr2zm9fka17905,mi,37,15364,white,25400,25100
2015,Hyundai,Sonata,Sport PZEV,Sedan,automatic,5npe34af5fh100209,fl,5,7346,red,19450,20200
2015,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjfbg2fc711806,co,45,24829,white,33200,33700
2015,Hyundai,Santa Fe Sport,Sport,SUV,automatic,5xyzt3lb3fg270856,fl,2,1820,black,20700,12200
2015,Hyundai,Sonata,Sport PZEV,Sedan,automatic,5npe34af4fh100072,fl,49,8959,red,19300,20200
2015,Hyundai,Sonata,Sport PZEV,Sedan,automatic,5npe34af9fh099999,fl,5,6695,white,20200,20400
2015,Jeep,Cherokee,Latitude,SUV,automatic,1c4pjmcb4fw505559,in,35,7327,red,23100,21400
2015,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjfbg9fc711804,co,45,21661,white,33600,34500
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae1fh567728,ga,44,20271,white,13050,12000
2015,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjfbg8fc711809,co,47,15111,white,34500,34800
2015,Jeep,Cherokee,Sport,SUV,automatic,1c4pjlab5fw579635,tx,44,3633,green,17450,18500
